"M1_1_MSS"	"M1_2_MSS"	"M5_1_MSS"	"M5_2_MSS"	"T49_1_MSS"	"T49_2_MSS"	"M42_1_PD"	"M42_2_PD"	"M43_1_PD"	"M43_2_PD"	"M64_1_PD"	"M64_2_PD"
-1.78724769321573	0.344667903342186	-2.21443445396662	-0.152564024513011	-0.905863014123184	0.00754671145563177	-2.39954404968658	-2.35065140143237	-1.84735297046659	-1.32001245904659	-0.798538594285592	-0.743662434987432
-2.69802151296803	0.336401397058587	-0.324172807650322	0.393754618981379	-1.33677322056264	-0.507528501060631	-0.597767638317029	-2.35065140143237	-4.74521101993275	-4.54035842507879	-2.98711807760074	-0.93008212129756
-0.404434470996058	0.711197214681477	0.566368418683483	0.86834852361108	0.363199981182746	0.593204013695173	0.139110043921006	0.0841596965459495	-0.987755636162912	-4.54035842507879	-0.628394685314458	-0.396956355971795
0.770568154877188	0.66594954333349	0.640277560688784	0.501308732414893	0.949561505221444	0.839263275742579	1.07263664714251	1.15018401725474	1.88646010884736	1.92840320187156	1.36958504123115	1.33866222466536
0.0682686815938018	-0.102550431556381	0.377201698757461	0.358986548640493	0.208489254523404	0.13060242135154	0.0996205406273666	0.358785349879577	1.09682030631801	0.855000554441816	0.642895117890485	0.898197300238292
1.07304475173541	0.824885900113941	0.784576890933161	0.631901454526324	1.44972544331693	1.29077566009871	0.909389187945961	0.903329270091618	0.23130654977849	0.120536541929008	0.628239553260425	0.606910913793164
1.09096844162168	0.889066122646976	0.858927126400239	0.881037579458871	2.03311014299519	1.54660911915216	1.0199847739162	1.06477698957351	0.970558539528387	0.366173543217933	0.490468096807519	0.457172881751754
1.13927406493537	1.10198568367812	0.872697909715726	0.815307117309	1.95229471776393	1.94541066879358	0.971413136047549	1.25614234655644	1.1506940629952	1.21872431032609	1.25149656184215	1.19415126604969
-0.621743206745716	-0.0639695114420657	-0.332380211537515	-0.424633436404482	0.848051242980299	0.969744967700799	-0.717309807009591	-2.35065140143237	-0.897937205148801	-1.21186826629533	-1.80137863169075	-0.342407305130399
-0.458714593769255	0.0166660269471089	-0.321962482363241	-0.75134997087917	1.02099741077785	1.3197087238758	-0.575461832231431	0.286966444756128	-1.28919800438617	-0.446541423079664	-0.979125002817759	-0.491546172088646
-0.243299101497901	0.246683312910797	0.39322530710126	0.358343773249016	0.942286466674777	0.94814345527733	-1.50682908150651	-0.430204183501607	-0.891549000100231	-0.960385881093381	-1.12772637524358	-0.613103021708151
-0.248896998154697	0.0758839763336943	-0.0870492813052649	-0.189068997369951	0.979956980956719	1.07374918403133	-0.204436541898374	-0.138535809203689	-1.45047717460559	-1.16472497111483	-0.376360088691984	-0.518038920466043
0.536192484007444	0.709798432470887	0.335012201906979	0.260251216018485	0.239995453738902	0.637597167555894	-1.12267888780392	-2.35065140143237	-1.20451126779349	-0.174306036397219	-0.259525416795192	0.27517231389128
-0.198359398945416	-0.320434379744743	-0.348265915142448	-0.612591454350086	0.0676834560196015	-0.0520918750748771	0.144194835467116	0.106065098774257	-0.545841352104666	-0.73390064167803	0.350554583349809	0.316062099594732
0.402447389400924	0.286402966595533	0.480803424851661	0.366076199206208	0.452277526170576	0.502844659008549	-0.195412236965826	-0.175819650240974	-0.0967505882395084	-0.00250975109115999	0.425616825543974	0.465280335066033
-1.01844416083132	-0.315965143559984	-0.766013776251644	-0.682067550100577	-2.90734567173479	-2.68459670186417	-2.39954404968658	-2.35065140143237	-1.07040302165902	-0.102889436645894	-0.738927825905753	0.309013102507684
0.159874279177757	0.122029667599524	-0.0278661943144991	0.0292922066220457	-0.0322379398064033	0.106701163705534	0.060300407948589	0.223991673476946	-0.286481550360004	-0.205939536825353	0.294994695645566	0.392738180282522
0.0669197342950131	-0.0348497873329338	-0.0846278184868066	-0.178546594462933	-0.0997044423902411	0.0366596709821098	0.507194413580183	0.691842496447496	0.35095837261374	0.33182703259298	0.549614254445268	0.419386959943522
-0.138933626931761	0.344501328481221	-0.431539763318203	-1.07051719484955	-2.90734567173479	-0.538723821019887	-2.39954404968658	-2.35065140143237	-1.57211036714008	-0.0936194684676954	-0.958502507513383	-0.321900199613153
-0.308014863050185	0.486925097626961	-0.233784704816896	-0.754932355349062	-0.848780959164953	-2.68459670186417	-2.39954404968658	-2.35065140143237	-1.0401850492795	-0.424655845393264	-2.98711807760074	-0.238684827301488
-0.258585540550787	-0.39355328307672	-0.0935823477868164	-0.210895520285605	0.225408397719464	0.129031840257965	0.544469416603213	0.466162870591525	0.604454267169565	0.500518859290401	0.689672555755438	0.729945298356926
1.34320811018107	1.23770287864871	1.1869268078853	1.14255179667528	1.36281723580746	1.25122394780105	1.49069203941947	1.76353289904899	2.81566800345251	2.68274643898811	2.17775598959614	2.12541193403321
-0.419508578302348	0.229046434833624	0.337751962294502	0.317182764684571	-0.426144446547984	-0.0206733515412834	-0.0811981530707538	-0.306323841219255	0.40623914344146	0.949046147631868	0.243219324280259	0.882217272362751
0.0295439341193134	0.278522382599212	0.0273259089448096	-0.0943768492947435	-0.0406048647976121	0.322023104055294	-0.0841438715424378	0.318620616842416	0.798493552399347	1.29071651343953	0.743540461018956	1.01543927738976
-0.00261551391020818	0.373476568758552	0.37186786793024	0.27174184752535	-0.336781473019415	-0.210251942948064	-0.3261373111426	-0.335756721780389	0.307804886133221	0.798891387231332	-0.226489909788937	0.374477361308172
0.300479312161529	0.416217212857447	0.0738684173129255	-0.0919154619909793	0.427529076777757	0.353180168960777	-0.426275349165589	0.305356484058495	0.749021185398904	1.07817017708734	0.382413858696839	0.476776267354684
0.632886290433346	0.725586315715168	0.23543831846594	-0.0546949030617138	0.749581491793721	0.944636783490555	0.512579402150321	0.395030426852591	-0.404555006832732	0.571143120833077	-0.161291183869803	0.798471606116433
-2.69802151296803	-2.5539418583606	-2.21443445396662	-2.44542671643639	0.509048747333781	0.33241450557914	-2.39954404968658	-2.35065140143237	-4.74521101993275	-2.31967353281454	-2.98711807760074	-1.15201078116988
-0.2838999678004	-0.401892808434455	-0.274836453173108	-0.397420290493774	0.123091538631774	0.136466930703375	-0.221008370436105	-0.854909966631678	-0.942825095343993	-1.14283722018465	-0.438061625389081	-0.739578467759967
-0.298139011373457	-0.402298070593448	-0.651707714575746	-2.44542671643639	-0.248228124318187	-0.437661357014339	-0.0172620051925771	-0.195623837107026	-0.792914979392977	-0.968545016883218	-0.148098308673319	-0.305470615013704
1.25154828229025	1.01171208018107	0.836466918587394	0.738058289808515	1.33623172335923	0.882767595135924	0.818167250805719	0.800883702409177	1.33988919146212	0.711116975764589	1.22363752900063	1.06961737451807
0.993376302975551	0.34411423926336	0.329956362058864	0.0601323055714181	1.0526316595311	0.543273389299334	0.688903621191151	0.532347978999561	1.02455974213274	0.15599387424971	0.890614103080842	0.795271946165273
0.744523960734518	0.807840915995588	0.610872029705041	0.497563301015146	1.06486612022987	1.04052878369211	0.624203733458304	0.83946637013813	0.768961437666888	1.00689120828218	0.99569056155502	0.939519640461154
0.7990391693927	0.432494922141053	0.130842742573625	-0.293476299285739	1.04646747329084	0.985910616660327	0.704053578657019	0.934245709121784	0.928158677892227	1.01371182061593	1.01341309195557	0.916274392554866
0.306924030582256	0.0975827528228547	-0.139729175268181	-0.359887543757337	0.645899516349217	0.585574909003418	0.315100293555698	0.518955052556016	0.281708517198913	0.29668300810815	0.49147231534222	0.370732054145341
0.516348358738469	-0.75444307233674	-0.0470864125945715	-1.90126484902696	0.64505661061751	0.0722574313376713	0.278319696591569	0.135565854368407	0.32580660311664	-0.472432016526122	0.401679671509795	0.286156067629852
0.999721471096441	1.05715808182959	0.591201245235637	0.479418853567792	1.24693255527549	1.26928449581482	0.854708672212463	1.08778857521254	1.14962029605544	1.35954713515053	1.19151923141138	1.11150053585215
1.14000731926814	0.915251988730747	0.736126571941775	0.701175342771522	1.27372782607938	0.819339745123274	0.787589463340142	0.695974664639759	1.27888772616249	0.616636855383714	1.08805412716512	1.05193915418793
0.873950421355074	0.737772259768025	0.385633796974578	0.296137158090582	0.701187822756474	0.607211251241675	0.61149998020952	0.862482596021822	0.87114270563439	0.784248626979862	0.70116870520609	0.723374254658021
0.376646671996208	0.424653144974008	0.0485630016695824	-0.0383826230542439	0.258924882264153	0.300005287613933	-2.39954404968658	0.461509069136084	0.252684501719746	0.342636783426405	0.35788763689885	0.418993285503064
1.49698688623568	1.35488290943111	1.11946576993393	1.02318324575853	1.71503303624616	1.52963705236329	1.50419214839096	1.51780900769863	2.07510747613238	1.9721695344155	1.50851545858529	1.44907783794368
-0.151698472487714	-0.257230987305721	0.213129839031424	0.0827219206687624	0.58207449078077	0.556739402089605	0.485885151953281	0.502959332053766	0.174615237186315	0.0310684066464461	0.42888020280066	0.419014483114027
-0.951777328590722	-1.03820077978705	-2.21443445396662	-0.818994330104002	-0.752666923451091	-0.154757222714048	-2.39954404968658	-0.071213899827248	-0.735600603206852	-0.19714510087625	-0.0762449925573278	-0.0117209366429353
0.300783673565906	0.316299596576913	0.200767615929686	0.106534234657315	0.693382720217478	0.512113855866991	0.699799648187293	0.728428169112641	0.257797231954602	0.375260840189272	0.747138325200229	0.761464696173978
-0.108543959055909	0.677718045702336	-0.0727760947841522	-0.0696545929454805	0.209945420885318	0.587548051879651	-0.223480027262551	-0.222191577114374	-1.3034385409046	-0.00330754815613662	-1.61103154639431	0.490464572089497
-0.300317440923496	0.0224765703310654	-0.539879720176622	-0.635336696438761	0.124755400793301	0.245892297744497	-2.39954404968658	-0.52577213370553	-0.584294576099354	-0.201799411753627	-0.0171051775488914	0.349966362159441
-0.261811437670626	0.255637617570262	0.210770954483585	0.180697147911561	0.578444162580285	0.913630550311051	-2.39954404968658	-2.35065140143237	-1.57091433931162	0.0222254873539651	-0.552229031705977	0.334244101640234
-0.429662052610766	-2.5539418583606	-0.163373896343541	-0.533031481569751	0.390522240094078	0.39189906500825	-2.39954404968658	-0.0209530346184258	-1.06142644019414	-1.0951601018439	0.156105536281197	0.200202214932873
0.553753709099222	0.314122198503939	-0.601849678198282	-1.13292460913732	0.812212274629789	0.323916920141547	0.815653940956728	0.45849273120858	0.721727332055625	0.0997105926379389	0.711471838642564	0.722346723814682
0.208876450426905	0.250900572608765	-0.792442897986939	-0.660050199705302	0.612103577356389	0.686325582906019	0.544160482450453	0.770651174883238	0.285149461556215	0.616309070910888	0.718797155996954	0.680270896212318
-0.243369187399877	-0.303490497393466	-0.491347515570729	-0.523133392205551	-0.120892455569019	-0.226367991375706	-0.206584378481112	-0.116959860606103	-0.779734963746882	-0.78781317482908	-0.0291023111350123	-0.044463670854994
-1.0291384239818	-1.35774672226705	-0.405678848346631	-0.779738124545309	0.0216269398528818	-0.0715306399008768	0.0983504728013173	0.0961819125736108	-1.15296997211668	-1.46784300849909	-0.312835551844473	-0.42162202703062
0.897024974286405	0.825811412794608	0.339111770193244	0.236775849723032	0.71744977248782	0.613873928649238	0.126094909903073	0.419065484695937	0.630658141713159	0.571627761545781	0.196947099725844	0.270272338103258
0.30804659720115	-0.120380276429716	-1.65248981564257	-1.6034975110825	0.386399361118513	0.218105577544014	-2.39954404968658	0.0169269035129898	0.144344299179892	-0.0936699163205883	-0.0198198930784637	0.0261213147828464
1.01307417642277	0.933144635596016	0.584819571356371	0.554233382450851	0.880923638014801	0.791543839708313	0.451261685911098	0.686210828044847	1.17460631361257	1.04556455013761	0.740623605247909	0.782822308757349
0.44379464464542	0.400996883623349	-0.301874821910343	-0.819742575477111	-0.482633364440259	-0.314103778437102	-2.39954404968658	-0.174492900977288	-4.74521101993275	-4.54035842507879	-2.98711807760074	-2.84859583355196
0.667458271567834	0.626689023543134	-0.498964435963512	-2.44542671643639	-1.37096254333349	-2.68459670186417	-2.39954404968658	0.304681670115976	-4.74521101993275	-4.54035842507879	-2.98711807760074	-2.84859583355196
0.259272772647763	0.206758021902809	0.277077663924852	0.202680279511057	0.72037354076687	0.641970068067121	1.03152705780048	1.02901378203941	0.947112536200457	0.820874431506094	0.806003095433587	0.759066080958216
-0.278739842426917	-0.25492662876344	-0.135948012184438	-0.323938101709586	-0.0492293135895499	-0.143279454152513	-0.20550988312136	0.0713202895854791	-0.450093732597306	-0.350492269414216	-0.211081904480981	-0.141518226718702
0.148337905706223	0.176287463952004	0.152310399005967	-0.00814824125076512	0.672558787255964	0.531046252752013	0.034112653136116	0.637108587795206	0.675483014158977	0.656078328542002	1.10155719833913	1.03317007196118
-0.123357508736321	-0.278069890863396	-0.118853381260934	-0.450219618332924	0.0649240788583164	0.0648982705826978	-0.64975426098519	-0.337226188127399	0.158713905734694	0.0812136197263726	0.081427076877757	0.0386477710603728
-0.254073431253653	-0.303770867258821	-0.00122697912704494	-0.486367102395988	0.64017743259672	0.550689724290092	0.223282661311523	0.702178440453306	0.620642181462154	0.619254584746946	1.11185041120783	1.15620738409137
-0.89816826425688	-2.5539418583606	-0.667640788403562	-0.637901868982535	0.520767444157575	0.581663880350343	-0.203883934515532	-0.391707267291141	-4.74521101993275	-4.54035842507879	-1.00398325267769	-0.620445632969961
-0.535942872486556	-0.636289231787054	-0.717837586132693	-1.14113285311779	-0.642554191156076	-0.634284590845695	-0.0639348708743404	0.0374055709589018	-0.268297253579337	0.00426456830338906	0.209962630789789	0.148126562236846
-0.00928853008958216	-0.122376709390095	-0.285841661514107	-0.542371425657905	0.0331623275836757	0.583675493014631	0.410725333322491	0.386227893930101	0.449342251711403	0.388291554048907	0.642443577721556	0.670875801861813
0.210563570025406	0.200763922445031	0.428797674088949	0.266779465510483	0.0761290362817107	0.0650768350708963	-0.324447194213223	-0.376144223553679	-0.312353974441467	-0.379249514634462	-0.446481003863886	-0.515147260327243
-1.0760116325305	-0.356117702968155	0.327980824140065	0.202494653925793	0.311907800953595	0.643768060643195	-0.275168831544745	-2.35065140143237	-1.62671520283381	0.279994545501272	-0.671502646124685	0.32684403707768
-0.136278921415879	0.674495334112798	0.918758157187496	0.906301162559541	0.8268843501643	1.17499474726529	0.477355480580158	0.252795391700867	-0.395697489149666	1.08132642915671	-0.379929329552158	0.913464093096688
-0.397683683487249	0.358441707003828	0.476686979717124	0.215227328768235	0.651175900688264	1.00910090896951	0.455899766332433	0.408762628666863	-0.427252648222073	0.973872741614055	0.0200555582493178	0.728530364051518
-0.418475503569371	0.438539329219513	0.99601608756372	0.887044087109138	0.867122728081167	0.791566516069821	0.565688584452345	0.406059147864174	-0.0594325346829113	0.84573214270958	0.0490828128635505	0.554288569129809
0.0892554185542429	-0.033283186724131	0.228947531640043	0.0218444144209818	0.584069633747789	0.379493820326362	0.643486578746085	0.423422881094329	0.0349364268379935	-0.0779574531221443	0.0722367121625603	-0.183153368539178
0.616239568740726	0.549503195144058	0.808807000442858	0.797257014716242	1.26979095234508	1.18935474273668	1.36999624779365	1.3628595591598	0.562616795522065	0.417988928383539	0.805546526698523	0.862404498107085
-0.799760412764422	-0.0349430780763594	-0.482124838613835	0.202869648734805	-0.491752724991438	-1.06963246514338	-0.275065324759325	-2.35065140143237	-4.74521101993275	-0.511417628384444	-2.98711807760074	-0.31320946993851
0.891637872133368	0.638027250811995	-0.659507074396812	-0.943632949571573	0.802954296613177	0.592397667005344	0.434396943526035	0.428025791285862	-2.00671949698688	-2.28439704000071	-0.598471008573736	-0.401519756601979
0.649983444431324	0.483539090450158	-0.199682905171866	-0.39587094417161	0.00371319563063752	-0.104607832007094	-2.39954404968658	-0.00997267517632307	-0.566439410280501	-0.647298202708983	-0.0592380498966814	-0.367371225139297
0.784447135397336	0.583160417852736	-0.651191511076661	-0.274141771701302	0.274594605988044	0.0431341840836086	0.327957013249759	0.116094779547355	-1.19909002312507	-1.02212412924078	-0.877038343731846	-0.381520526021939
0.571855716991918	0.577437833429876	-0.660840643807926	-0.461120461341684	0.253821200248482	0.368341280902574	-0.132764762500389	0.13982101566349	-1.6452359753341	-1.32613449457445	-1.01249906486077	-1.0110260184954
0.274736311435221	0.251426045420473	0.415588832597031	0.317813709704437	0.898927947982184	0.86581990649823	0.928997502595031	0.968951183728041	0.0417205440971643	0.0228835785831244	0.559049192037945	0.529147003964274
0.201934029773614	0.143163015488067	-0.0443178422491354	-0.112669265302825	0.101436190600395	0.0923368863207146	0.442070053991181	0.398321676840998	-0.0785124580665618	-0.0837885277277417	0.406578932876673	0.341129042976381
0.552948963698392	0.432669913615956	0.228880462197836	0.0992505791517902	0.44676871745736	0.31118118407484	-2.39954404968658	0.103880214249286	-0.128161059510013	-0.30181152513211	0.473530222933845	0.414765137406909
-0.944983074427863	-0.787437047823366	-0.167093265144487	-0.418294632140723	-0.587401618666197	-0.402257760405896	-2.39954404968658	-0.229539501813958	-0.741115948844355	-0.636999073662962	0.207433312303689	0.435110457424935
0.580282728131698	0.482210625370427	0.0701548568153714	-0.0954249890308688	0.354440884935377	0.296582104438492	-0.209186077359214	-0.141875555678526	-1.38146096597066	-1.8685760348223	-0.411854622458755	-0.646178352229057
0.123128320517643	-0.00366112182815751	-0.015227375108372	-0.253739954285719	0.404777022464461	0.200829321181658	0.413073995849943	0.236097857031567	-1.01002012231317	-1.34400805929801	-0.113920168728235	-0.3131388728258
0.336351306405845	-0.228559825679455	-2.01939888247802	-2.44542671643639	0.643913455932683	0.355109662864124	0.653023621464431	-0.688606756040975	-0.548720374719526	-0.833229027625992	-0.215732574435227	-0.0662035171047329
-0.16624323904426	-0.241224889931837	0.102627390645682	0.0116470520828442	0.111970816661932	0.0462990004286789	0.414054045626683	0.433200211238422	-0.19105288126523	-0.28011254896625	0.248262502432215	0.209218408196145
-0.082622272687263	-0.0696460342498187	0.214490143049204	0.133146540658792	0.54229021736083	0.505120414214563	0.764212122998205	0.818816652910197	0.740781714745372	0.675359271530853	0.660023595476953	0.72432378928635
-0.738953414368067	-0.519413584735981	-0.196992830165814	-0.324810483782697	0.128767943610388	0.0393426600133652	0.542567988791409	0.499076891801582	-0.501984506086115	-0.605408820637639	0.0251212520926809	-0.0735142589387706
0.0778449655576018	0.0429901834655222	-0.278563528625689	-0.643613270755092	-0.246176891544764	-0.330410474418063	-0.359686855021081	-0.57889213624102	-1.96081610617082	-1.85132443828996	-0.857627773295125	-0.993671884048059
-0.896795085287785	-2.3045426040319	-0.641525475913386	-0.501816601246724	-0.701297628724265	-0.706126334240004	0.419114964458341	0.733800013681301	-0.249986491221013	-0.610756898998741	0.542495313538621	0.546738604649228
0.358698218562894	0.173409201551003	-0.173399974800968	-0.230551490121347	0.524022280505398	0.367629980225531	0.823730470595156	0.80539808751056	0.105050584989939	-0.125097624010237	0.287909408032979	0.305989446605211
0.336022288591773	0.204526893952361	0.00724431891780459	-0.176387976631185	0.51019872740306	0.331585991469525	0.763383964347126	0.697507325960188	-0.267534750048577	-0.395192130780219	0.153957855001603	0.144193586419769
0.186772302022344	0.0947390437588263	-0.282356077867305	-0.418686489170056	0.364860844045115	0.170230521657074	0.304392941562222	0.373105733383519	-0.987211730947884	-0.686640269896092	-0.125487159265879	-0.296296537639089
0.57184323758248	0.637085534139956	0.231003079592501	0.126672395919317	0.391804179998563	0.608861973372265	0.210417975894121	0.139363974730707	-0.22573004352996	0.326901596746886	0.054540597217519	0.554717452866534
-0.413489712853964	-0.581187436583992	-0.519202010599263	-0.724886912425015	-0.235016829242823	-0.314938282427751	0.53346134874847	0.500532618967671	0.108005087175751	0.0657067006459005	0.112416703565899	0.0748293523434352
0.404651381496077	0.397115955263042	0.360120649352392	0.221099415278179	0.424442152335693	0.587869005543642	0.163955627217768	0.0930371119448643	0.132910418241612	0.348552992237358	0.417017304787516	0.677415203184549
0.572431092988688	0.480904431715719	0.468058853884959	0.38625550102734	0.889080379805042	0.719682128247127	0.194012274026737	0.361451864397924	0.444319691773934	-0.0161804969041614	0.470136588195004	0.457995926216771
-0.188405785491402	-0.223845749856613	-0.119651506154239	-0.494092150043253	0.436340615425342	0.325639959968074	0.283259591655458	0.261558475913413	-1.39962446602299	-0.947533028506888	-0.37538400720786	-0.367451943638064
-0.032493673633929	-0.168420605846032	-0.569057007211467	-0.438392200353632	-0.313383361339825	-0.342497526372103	0.101271136593254	-0.0731850381270315	-0.18303526649761	-0.195401464298297	0.143736938999979	0.341765858862585
-0.464364381570009	-0.48319809921806	-0.593825820360202	-0.778517841703544	0.516989957320007	0.461553367506388	0.142060805968569	0.147064744587376	0.55594356626705	0.481808955565097	0.403810682348134	0.347719317839384
-2.69802151296803	0.624809444236318	0.822576329400277	1.0614523955705	0.999385030145429	1.05819731724438	0.395145918788317	0.239699315580248	1.63384374391421	1.60258394482581	-0.764751928476469	1.17232880370974
0.00552604185872247	-0.137327621073924	0.176719340124731	0.101316689560295	0.761252982228649	0.542055428054495	0.831662747558908	0.853149125380541	0.189323473870488	0.100652572340502	0.492435342990564	0.374738926716759
1.57774633908073	1.4631410556932	1.43078647051226	1.39342618266389	1.80169005316615	1.65051175898312	1.55407525471043	1.77418672930772	2.08476530352701	1.91387561566819	1.74613803209974	1.65221801192853
1.74257010168908	1.6361391891503	1.61175609739248	1.60712842677933	1.97362244644095	1.77009189385445	1.69130923032027	1.82015492835616	2.32539486387606	2.15407560026974	1.80940808482089	1.70163304487149
1.49201061945857	1.01679974686866	1.25407388624719	0.97556693809191	1.73025767755434	1.53621407129529	1.6070301373707	1.74978018739429	2.02337503705308	1.77548893885117	1.64148129500389	1.56583992529345
0.277593051902985	0.773767772105101	0.600754058154826	1.27974793203755	1.34802042623655	1.20936483884758	0.890029392709669	0.627545946863941	0.860824962902563	0.289390793818894	0.477464217772261	0.816595987246346
0.663848979439783	0.605435196042538	0.671993354420748	0.630766433206076	1.52394903459719	1.35549971832523	0.452556703478975	0.512710852915073	0.149493753231661	0.00541094414075302	0.311144340589632	0.30532303453737
0.139531832344222	0.0287857208851028	0.334633498915237	0.133477747666492	1.27203559963723	1.11653934566261	-0.43530725886348	-0.094748085343245	-1.71857821976482	-0.885623244459931	-0.508152138979188	-0.429157403259993
-0.0137015140193481	-0.0250220599341027	-0.0404971350883895	-0.254699302263574	0.422326599494669	0.269266386618298	0.783285081044796	0.794228668955739	-0.588552928627693	-0.565961284477881	0.00464995934459289	-0.0554668197826339
1.01854783241823	1.07597566933279	-0.00978033328619729	-0.493317020619296	0.867267872159388	1.039242553551	0.315278328710729	0.107068315545533	0.562181754924425	1.21164134449723	0.471853045522542	1.1757310223282
0.608898458406082	0.647756172583621	0.321218155912911	0.177323496601437	0.310075234654947	0.399488153545583	0.562205449726051	0.800893838863606	0.880156672611153	0.901217540694459	0.564849341889745	0.636299702130145
-2.69802151296803	-2.5539418583606	-0.407761919775172	-2.27187010701801	0.477810392040822	0.286868069560165	-2.32788618928925	-0.512853894742569	-4.3774031794573	-4.54035842507879	-2.64464522097269	-1.72554021235266
0.206007645273231	-0.0863468796579396	0.177503559044142	-0.120148340348597	1.13501035961958	0.950620647718484	0.614068809958102	0.481183053871707	-1.35045504510132	-1.48957027963222	-0.171199127573612	-0.261887227147824
0.0391691820033484	0.16857111113598	0.0866077683115914	-0.0956990999752417	0.969520118484212	1.06141512505494	-0.199189213502441	0.211435845390364	-1.11155842057895	-0.850554326966479	-0.356309894069587	-0.236026373973048
0.370190801922237	0.147475732897677	0.532853840806823	0.455970207530495	1.24092332951854	0.818297244237612	-0.133672140084986	-0.448294772013017	-1.44388111549658	-1.27454183829203	0.0574058340813435	0.0428837841499714
0.407246901618858	0.290836965410224	-0.347447221379996	-0.398210213305361	0.645688565513591	0.501350826692426	0.446903203227908	0.665550885344616	-0.0331325341774401	-0.149644352599072	0.486506026317431	0.552142112403171
0.160715787396117	-0.476513299543052	0.121595159030435	-0.194843883787417	0.42741652062497	0.316533389441193	0.0875278293923112	0.0480905526742401	-0.983902118055432	-1.18302533655784	0.287254929520519	0.253582263367396
-0.236938781121693	-0.429838223359049	-0.333036909573861	-0.552743673056885	0.292231209723747	0.107142606570264	0.307997257405018	0.267405916400998	-0.100661156452609	-0.385479186227606	0.165093550834076	0.034189036288246
-0.728262505060663	-2.11916698769719	-0.644041371688297	-2.44542671643639	-0.494412306775719	-0.890935304709883	0.189080414216166	-0.302499208154093	-0.743591990339384	-4.54035842507879	-0.180971321282806	-0.213791874764117
0.0636570985391567	0.047887955822745	-0.0596432321462677	0.0463964999992468	0.43231470757568	0.516667205586531	0.329319056725682	0.468859745561221	0.32836665106859	0.252499378323152	0.599143553353294	0.615305876830778
-2.69802151296803	-2.5539418583606	-0.486191945903914	-2.44542671643639	0.359947876245436	0.571719975135424	-0.433298769987401	0.0295667273438112	-4.74521101993275	-0.710861992855509	-0.881186266425048	-0.43283246309328
-0.00287275693388897	-0.0590776659806905	-0.347984018823041	-0.481919462961881	0.407592425579237	0.267898932508808	0.302868523598767	0.24534855851877	-1.52697831263393	-1.44703108843875	-0.0665381865499328	-0.134609736847117
-2.69802151296803	-2.5539418583606	-2.21443445396662	-2.44542671643639	1.04883920843204	0.405966386333784	-2.39954404968658	-2.35065140143237	-4.74521101993275	-4.54035842507879	-2.98711807760074	-2.84859583355196
-0.225734100716248	-0.153423088750688	-0.465521200594206	-0.391769674260372	1.31603757272999	0.851117081147505	-0.050559602092265	-0.287004957133173	-0.88210572626824	-0.907135008419416	-0.389210908108723	-0.448678957204284
-0.80141703016309	-0.897755459442564	-0.919923885835913	-2.44542671643639	0.625431194045635	0.564325655083632	-2.39954404968658	-0.515554922562442	-3.0488306690907	-2.71351312521182	-0.50746980200919	-1.4880079134589
-2.69802151296803	-2.5539418583606	-0.254029888775932	-0.878843361359851	0.170790371934086	0.394429419370592	-2.39954404968658	-2.35065140143237	-2.19762698569827	-1.54075316502968	-0.995672430223795	-0.563516725397688
-2.69802151296803	-0.176658731655094	-0.314780206726234	-0.413577676170339	-1.39431155355821	-0.140499175835547	0.0325551522938998	-0.142673667785438	-0.777749681179791	0.172573338568041	-1.04274979344772	0.223326134877011
-0.0966718517291389	0.0246480356486538	-0.406894846758268	-0.619234553103573	0.304845610143319	0.472041307219217	0.765364420404132	0.89099701602206	0.381446952487738	0.875035407097977	0.764603007294804	0.721562207642287
0.232514383844543	-0.00855330648988688	0.0764029491883665	-0.0568830247427042	0.69693382474587	0.13059913815965	0.928182992311308	0.628837234511227	0.741353196189286	0.116357211637212	0.778749904744608	0.714885560437341
